S No.,Year,State,Industry,num_of_s,Last Update
1653,2021,Karnataka,Computer Vision,10,25-09-2022 04:00:02
1654,2021,Karnataka,Construction,49,25-09-2022 04:00:02
1655,2021,Karnataka,Design,16,25-09-2022 04:00:02
1656,2021,Karnataka,Education,163,25-09-2022 04:00:02
1657,2021,Karnataka,Enterprise Software,61,25-09-2022 04:00:02
1658,2021,Karnataka,Events,16,25-09-2022 04:00:02
1659,2021,Karnataka,Fashion,25,25-09-2022 04:00:02
1660,2021,Karnataka,Finance Technology,72,25-09-2022 04:00:02
1661,2021,Karnataka,Food & Beverages,99,25-09-2022 04:00:02
1662,2021,Karnataka,Green Technology,40,25-09-2022 04:00:02
1663,2021,Karnataka,Healthcare & Lifesciences,223,25-09-2022 04:00:02
1664,2021,Karnataka,House-Hold Services,7,25-09-2022 04:00:02
1665,2021,Karnataka,Human Resources,38,25-09-2022 04:00:02
1666,2021,Karnataka,Indic Language Startups,11,25-09-2022 04:00:02
1667,2021,Karnataka,Internet of Things,53,25-09-2022 04:00:02
1668,2021,Karnataka,IT Services,268,25-09-2022 04:00:02
1669,2021,Karnataka,Logistics,19,25-09-2022 04:00:02
1670,2021,Karnataka,Marketing,22,25-09-2022 04:00:02
1671,2021,Karnataka,Media & Entertainment,26,25-09-2022 04:00:02
1672,2021,Karnataka,Nanotechnology,6,25-09-2022 04:00:02
1673,2021,Karnataka,Non- Renewable Energy,53,25-09-2022 04:00:02
1674,2021,Karnataka,Other Specialty Retailers,9,25-09-2022 04:00:02
1675,2021,Karnataka,Others,71,25-09-2022 04:00:02
1676,2021,Karnataka,Passenger Experience,1,25-09-2022 04:00:02
1677,2021,Karnataka,Pets & Animals,7,25-09-2022 04:00:02
1678,2021,Karnataka,Professional & Commercial Services,97,25-09-2022 04:00:02
1679,2021,Karnataka,Real Estate,20,25-09-2022 04:00:02
1680,2021,Karnataka,Renewable Energy,34,25-09-2022 04:00:02
1681,2021,Karnataka,Retail,32,25-09-2022 04:00:02
1682,2021,Karnataka,Robotics,7,25-09-2022 04:00:02
1683,2021,Karnataka,Safety,2,25-09-2022 04:00:02
1684,2021,Karnataka,Security Solutions,17,25-09-2022 04:00:02
1685,2021,Karnataka,Social Impact,18,25-09-2022 04:00:02
1686,2021,Karnataka,Social Network,13,25-09-2022 04:00:02
1687,2021,Karnataka,Sports,12,25-09-2022 04:00:02
1688,2021,Karnataka,Technology Hardware,56,25-09-2022 04:00:02
1689,2021,Karnataka,Telecommunication & Networking,18,25-09-2022 04:00:02
1690,2021,Karnataka,Textiles & Apparel,21,25-09-2022 04:00:02
1691,2021,Karnataka,Toys and Games,11,25-09-2022 04:00:02
1692,2021,Karnataka,Transportation & Storage,18,25-09-2022 04:00:02
1693,2021,Karnataka,Travel & Tourism,34,25-09-2022 04:00:02
1694,2021,Karnataka,Waste Management,21,25-09-2022 04:00:02
1695,2021,Kerala,Advertising,6,25-09-2022 04:00:02
1696,2021,Kerala,Aeronautics Aerospace & Defence,7,25-09-2022 04:00:02
1697,2021,Kerala,Agriculture,33,25-09-2022 04:00:02
1698,2021,Kerala,AI,22,25-09-2022 04:00:02
1699,2021,Kerala,Analytics,6,25-09-2022 04:00:02
1700,2021,Kerala,Animation,3,25-09-2022 04:00:02
1701,2021,Kerala,AR VR (Augmented + Virtual Reality),8,25-09-2022 04:00:02
1702,2021,Kerala,Architecture Interior Design,9,25-09-2022 04:00:02
1703,2021,Kerala,Art & Photography,3,25-09-2022 04:00:02
1704,2021,Kerala,Automotive,19,25-09-2022 04:00:02
1705,2021,Kerala,Biotechnology,7,25-09-2022 04:00:02
1706,2021,Kerala,Chemicals,2,25-09-2022 04:00:02
1707,2021,Kerala,Computer Vision,1,25-09-2022 04:00:02
1708,2021,Kerala,Construction,30,25-09-2022 04:00:02
1709,2021,Kerala,Design,6,25-09-2022 04:00:02
1710,2021,Kerala,Education,89,25-09-2022 04:00:02
1711,2021,Kerala,Enterprise Software,20,25-09-2022 04:00:02
1712,2021,Kerala,Events,2,25-09-2022 04:00:02
1713,2021,Kerala,Fashion,6,25-09-2022 04:00:02
1714,2021,Kerala,Finance Technology,15,25-09-2022 04:00:02
1715,2021,Kerala,Food & Beverages,36,25-09-2022 04:00:02
1716,2021,Kerala,Green Technology,6,25-09-2022 04:00:02
1717,2021,Kerala,Healthcare & Lifesciences,81,25-09-2022 04:00:02
1718,2021,Kerala,House-Hold Services,6,25-09-2022 04:00:02
1719,2021,Kerala,Human Resources,13,25-09-2022 04:00:02
1720,2021,Kerala,Internet of Things,11,25-09-2022 04:00:02
1721,2021,Kerala,IT Services,173,25-09-2022 04:00:02
1722,2021,Kerala,Logistics,4,25-09-2022 04:00:02
1723,2021,Kerala,Marketing,23,25-09-2022 04:00:02
1724,2021,Kerala,Media & Entertainment,18,25-09-2022 04:00:02
1725,2021,Kerala,Non- Renewable Energy,27,25-09-2022 04:00:02
1726,2021,Kerala,Other Specialty Retailers,4,25-09-2022 04:00:02
1727,2021,Kerala,Others,44,25-09-2022 04:00:02
1728,2021,Kerala,Pets & Animals,1,25-09-2022 04:00:02
1729,2021,Kerala,Professional & Commercial Services,39,25-09-2022 04:00:02
1730,2021,Kerala,Real Estate,4,25-09-2022 04:00:02
1731,2021,Kerala,Renewable Energy,11,25-09-2022 04:00:02
1732,2021,Kerala,Retail,25,25-09-2022 04:00:02
1733,2021,Kerala,Robotics,6,25-09-2022 04:00:02
1734,2021,Kerala,Safety,1,25-09-2022 04:00:02
1735,2021,Kerala,Security Solutions,2,25-09-2022 04:00:02
1736,2021,Kerala,Social Impact,10,25-09-2022 04:00:02
1737,2021,Kerala,Social Network,6,25-09-2022 04:00:02
1738,2021,Kerala,Sports,3,25-09-2022 04:00:02
1739,2021,Kerala,Technology Hardware,30,25-09-2022 04:00:02
1740,2021,Kerala,Telecommunication & Networking,7,25-09-2022 04:00:02
1741,2021,Kerala,Textiles & Apparel,7,25-09-2022 04:00:02
1742,2021,Kerala,Toys and Games,4,25-09-2022 04:00:02
1743,2021,Kerala,Transportation & Storage,5,25-09-2022 04:00:02
1744,2021,Kerala,Travel & Tourism,9,25-09-2022 04:00:02
1745,2021,Kerala,Waste Management,14,25-09-2022 04:00:02
1746,2021,Madhya Pradesh,Advertising,7,25-09-2022 04:00:02
1747,2021,Madhya Pradesh,Aeronautics Aerospace & Defence,5,25-09-2022 04:00:02
1748,2021,Madhya Pradesh,Agriculture,45,25-09-2022 04:00:02
1749,2021,Madhya Pradesh,AI,5,25-09-2022 04:00:02
1750,2021,Madhya Pradesh,Analytics,6,25-09-2022 04:00:02
1751,2021,Madhya Pradesh,AR VR (Augmented + Virtual Reality),2,25-09-2022 04:00:02
1752,2021,Madhya Pradesh,Architecture Interior Design,2,25-09-2022 04:00:02
1753,2021,Madhya Pradesh,Art & Photography,3,25-09-2022 04:00:02
1754,2021,Madhya Pradesh,Automotive,10,25-09-2022 04:00:02
1755,2021,Madhya Pradesh,Chemicals,4,25-09-2022 04:00:02
1756,2021,Madhya Pradesh,Computer Vision,3,25-09-2022 04:00:02
1757,2021,Madhya Pradesh,Construction,40,25-09-2022 04:00:02
1758,2021,Madhya Pradesh,Design,8,25-09-2022 04:00:02
1759,2021,Madhya Pradesh,Education,35,25-09-2022 04:00:02
1760,2021,Madhya Pradesh,Enterprise Software,5,25-09-2022 04:00:02
1761,2021,Madhya Pradesh,Events,2,25-09-2022 04:00:02
1762,2021,Madhya Pradesh,Fashion,3,25-09-2022 04:00:02
1763,2021,Madhya Pradesh,Finance Technology,12,25-09-2022 04:00:02
1764,2021,Madhya Pradesh,Food & Beverages,24,25-09-2022 04:00:02
1765,2021,Madhya Pradesh,Green Technology,7,25-09-2022 04:00:02
1766,2021,Madhya Pradesh,Healthcare & Lifesciences,37,25-09-2022 04:00:02
1767,2021,Madhya Pradesh,House-Hold Services,3,25-09-2022 04:00:02
1768,2021,Madhya Pradesh,Human Resources,21,25-09-2022 04:00:02
1769,2021,Madhya Pradesh,Internet of Things,3,25-09-2022 04:00:02
1770,2021,Madhya Pradesh,IT Services,46,25-09-2022 04:00:02
1771,2021,Madhya Pradesh,Logistics,3,25-09-2022 04:00:02
1772,2021,Madhya Pradesh,Marketing,13,25-09-2022 04:00:02
1773,2021,Madhya Pradesh,Media & Entertainment,5,25-09-2022 04:00:02
1774,2021,Madhya Pradesh,Non- Renewable Energy,34,25-09-2022 04:00:02
1775,2021,Madhya Pradesh,Other Specialty Retailers,4,25-09-2022 04:00:02
1776,2021,Madhya Pradesh,Others,24,25-09-2022 04:00:02
1777,2021,Madhya Pradesh,Pets & Animals,2,25-09-2022 04:00:02
1778,2021,Madhya Pradesh,Professional & Commercial Services,44,25-09-2022 04:00:02
1779,2021,Madhya Pradesh,Real Estate,3,25-09-2022 04:00:02
1780,2021,Madhya Pradesh,Renewable Energy,10,25-09-2022 04:00:02
1781,2021,Madhya Pradesh,Retail,15,25-09-2022 04:00:02
1782,2021,Madhya Pradesh,Robotics,2,25-09-2022 04:00:02
1783,2021,Madhya Pradesh,Safety,4,25-09-2022 04:00:02
1784,2021,Madhya Pradesh,Security Solutions,16,25-09-2022 04:00:02
1785,2021,Madhya Pradesh,Social Impact,5,25-09-2022 04:00:02
1786,2021,Madhya Pradesh,Sports,2,25-09-2022 04:00:02
1787,2021,Madhya Pradesh,Technology Hardware,13,25-09-2022 04:00:02
1788,2021,Madhya Pradesh,Telecommunication & Networking,4,25-09-2022 04:00:02
1789,2021,Madhya Pradesh,Textiles & Apparel,8,25-09-2022 04:00:02
1790,2021,Madhya Pradesh,Transportation & Storage,5,25-09-2022 04:00:02
1791,2021,Madhya Pradesh,Travel & Tourism,5,25-09-2022 04:00:02
1792,2021,Madhya Pradesh,Waste Management,6,25-09-2022 04:00:02
1793,2021,Maharashtra,Advertising,17,25-09-2022 04:00:02
1794,2021,Maharashtra,Aeronautics Aerospace & Defence,28,25-09-2022 04:00:02
1795,2021,Maharashtra,Agriculture,211,25-09-2022 04:00:02
1796,2021,Maharashtra,AI,56,25-09-2022 04:00:02
1797,2021,Maharashtra,Analytics,33,25-09-2022 04:00:02
1798,2021,Maharashtra,Animation,5,25-09-2022 04:00:02
1799,2021,Maharashtra,AR VR (Augmented + Virtual Reality),14,25-09-2022 04:00:02
1800,2021,Maharashtra,Architecture Interior Design,20,25-09-2022 04:00:02
1801,2021,Maharashtra,Art & Photography,4,25-09-2022 04:00:02
1802,2021,Maharashtra,Automotive,88,25-09-2022 04:00:02
1803,2021,Maharashtra,Biotechnology,13,25-09-2022 04:00:02
1804,2021,Maharashtra,Chemicals,62,25-09-2022 04:00:02
1805,2021,Maharashtra,Computer Vision,6,25-09-2022 04:00:02
1806,2021,Maharashtra,Construction,144,25-09-2022 04:00:02
1807,2021,Maharashtra,Dating Matrimonial,5,25-09-2022 04:00:02
1808,2021,Maharashtra,Design,27,25-09-2022 04:00:02
1809,2021,Maharashtra,Education,242,25-09-2022 04:00:02
1810,2021,Maharashtra,Enterprise Software,51,25-09-2022 04:00:02
1811,2021,Maharashtra,Events,16,25-09-2022 04:00:02
1812,2021,Maharashtra,Fashion,46,25-09-2022 04:00:02
1813,2021,Maharashtra,Finance Technology,149,25-09-2022 04:00:02
1814,2021,Maharashtra,Food & Beverages,183,25-09-2022 04:00:02
1815,2021,Maharashtra,Green Technology,68,25-09-2022 04:00:02
1816,2021,Maharashtra,Healthcare & Lifesciences,351,25-09-2022 04:00:02
1817,2021,Maharashtra,House-Hold Services,20,25-09-2022 04:00:02
1818,2021,Maharashtra,Human Resources,63,25-09-2022 04:00:02
1819,2021,Maharashtra,Indic Language Startups,9,25-09-2022 04:00:02
1820,2021,Maharashtra,Internet of Things,31,25-09-2022 04:00:02
1821,2021,Maharashtra,IT Services,372,25-09-2022 04:00:02
1822,2021,Maharashtra,Logistics,30,25-09-2022 04:00:02
1823,2021,Maharashtra,Marketing,72,25-09-2022 04:00:02
1824,2021,Maharashtra,Media & Entertainment,61,25-09-2022 04:00:02
1825,2021,Maharashtra,Nanotechnology,6,25-09-2022 04:00:02
1826,2021,Maharashtra,Non- Renewable Energy,177,25-09-2022 04:00:02
1827,2021,Maharashtra,Other Specialty Retailers,19,25-09-2022 04:00:02
1828,2021,Maharashtra,Others,176,25-09-2022 04:00:02
1829,2021,Maharashtra,Passenger Experience,1,25-09-2022 04:00:02
1830,2021,Maharashtra,Pets & Animals,11,25-09-2022 04:00:02
1831,2021,Maharashtra,Professional & Commercial Services,194,25-09-2022 04:00:02
1832,2021,Maharashtra,Real Estate,21,25-09-2022 04:00:02
1833,2021,Maharashtra,Renewable Energy,91,25-09-2022 04:00:02
1834,2021,Maharashtra,Retail,63,25-09-2022 04:00:02
1835,2021,Maharashtra,Robotics,15,25-09-2022 04:00:02
1836,2021,Maharashtra,Safety,22,25-09-2022 04:00:02
1837,2021,Maharashtra,Security Solutions,44,25-09-2022 04:00:02
1838,2021,Maharashtra,Social Impact,18,25-09-2022 04:00:02
1839,2021,Maharashtra,Social Network,25,25-09-2022 04:00:02
1840,2021,Maharashtra,Sports,21,25-09-2022 04:00:02
1841,2021,Maharashtra,Technology Hardware,121,25-09-2022 04:00:02
1842,2021,Maharashtra,Telecommunication & Networking,38,25-09-2022 04:00:02
1843,2021,Maharashtra,Textiles & Apparel,38,25-09-2022 04:00:02
1844,2021,Maharashtra,Toys and Games,12,25-09-2022 04:00:02
1845,2021,Maharashtra,Transportation & Storage,59,25-09-2022 04:00:02
1846,2021,Maharashtra,Travel & Tourism,30,25-09-2022 04:00:02
1847,2021,Maharashtra,Waste Management,39,25-09-2022 04:00:02
1848,2021,Manipur,AI,1,25-09-2022 04:00:02
1849,2021,Manipur,Construction,4,25-09-2022 04:00:02
1850,2021,Manipur,Education,2,25-09-2022 04:00:02
1851,2021,Manipur,Food & Beverages,3,25-09-2022 04:00:02
1852,2021,Manipur,Healthcare & Lifesciences,3,25-09-2022 04:00:02
1853,2021,Manipur,IT Services,1,25-09-2022 04:00:02
1854,2021,Manipur,Logistics,1,25-09-2022 04:00:02
1855,2021,Manipur,Non- Renewable Energy,7,25-09-2022 04:00:02
1856,2021,Manipur,Professional & Commercial Services,1,25-09-2022 04:00:02
1857,2021,Manipur,Renewable Energy,2,25-09-2022 04:00:02
1858,2021,Manipur,Transportation & Storage,9,25-09-2022 04:00:02
1859,2021,Manipur,Travel & Tourism,3,25-09-2022 04:00:02
1860,2021,Meghalaya,Advertising,1,25-09-2022 04:00:02
1861,2021,Meghalaya,Education,1,25-09-2022 04:00:02
1862,2021,Meghalaya,Food & Beverages,1,25-09-2022 04:00:02
1863,2021,Meghalaya,Green Technology,1,25-09-2022 04:00:02
1864,2021,Meghalaya,IT Services,2,25-09-2022 04:00:02
1865,2021,Meghalaya,Others,1,25-09-2022 04:00:02
1866,2021,Meghalaya,Professional & Commercial Services,1,25-09-2022 04:00:02
1867,2021,Meghalaya,Travel & Tourism,1,25-09-2022 04:00:02
1868,2021,Mizoram,Agriculture,1,25-09-2022 04:00:02
1869,2021,Mizoram,Textiles & Apparel,1,25-09-2022 04:00:02
1870,2021,Nagaland,Agriculture,1,25-09-2022 04:00:02
1871,2021,Nagaland,Education,1,25-09-2022 04:00:02
1872,2021,Nagaland,Food & Beverages,1,25-09-2022 04:00:02
1873,2021,Nagaland,Green Technology,1,25-09-2022 04:00:02
1874,2021,Nagaland,Non- Renewable Energy,1,25-09-2022 04:00:02
1875,2021,Nagaland,Renewable Energy,1,25-09-2022 04:00:02
1876,2021,Nagaland,Retail,1,25-09-2022 04:00:02
1877,2021,Odisha,Advertising,4,25-09-2022 04:00:02
1878,2021,Odisha,Aeronautics Aerospace & Defence,3,25-09-2022 04:00:02
1879,2021,Odisha,Agriculture,32,25-09-2022 04:00:02
1880,2021,Odisha,AI,3,25-09-2022 04:00:02
1881,2021,Odisha,AR VR (Augmented + Virtual Reality),2,25-09-2022 04:00:02
1882,2021,Odisha,Architecture Interior Design,3,25-09-2022 04:00:02
1883,2021,Odisha,Art & Photography,1,25-09-2022 04:00:02
1884,2021,Odisha,Automotive,7,25-09-2022 04:00:02
1885,2021,Odisha,Biotechnology,4,25-09-2022 04:00:02
1886,2021,Odisha,Chemicals,2,25-09-2022 04:00:02
1887,2021,Odisha,Construction,22,25-09-2022 04:00:02
1888,2021,Odisha,Education,28,25-09-2022 04:00:02
1889,2021,Odisha,Enterprise Software,3,25-09-2022 04:00:02
1890,2021,Odisha,Events,4,25-09-2022 04:00:02
1891,2021,Odisha,Fashion,5,25-09-2022 04:00:02
1892,2021,Odisha,Finance Technology,5,25-09-2022 04:00:02
1893,2021,Odisha,Food & Beverages,30,25-09-2022 04:00:02
1894,2021,Odisha,Green Technology,7,25-09-2022 04:00:02
1895,2021,Odisha,Healthcare & Lifesciences,34,25-09-2022 04:00:02
1896,2021,Odisha,House-Hold Services,3,25-09-2022 04:00:02
1897,2021,Odisha,Human Resources,8,25-09-2022 04:00:02
1898,2021,Odisha,Indic Language Startups,2,25-09-2022 04:00:02
1899,2021,Odisha,Internet of Things,7,25-09-2022 04:00:02
1900,2021,Odisha,IT Services,34,25-09-2022 04:00:02
1901,2021,Odisha,Logistics,6,25-09-2022 04:00:02
1902,2021,Odisha,Marketing,7,25-09-2022 04:00:02
1903,2021,Odisha,Media & Entertainment,6,25-09-2022 04:00:02
1904,2021,Odisha,Nanotechnology,1,25-09-2022 04:00:02
1905,2021,Odisha,Non- Renewable Energy,16,25-09-2022 04:00:02
1906,2021,Odisha,Other Specialty Retailers,1,25-09-2022 04:00:02
1907,2021,Odisha,Others,12,25-09-2022 04:00:02
1908,2021,Odisha,Pets & Animals,1,25-09-2022 04:00:02
1909,2021,Odisha,Professional & Commercial Services,22,25-09-2022 04:00:02
1910,2021,Odisha,Real Estate,3,25-09-2022 04:00:02
1911,2021,Odisha,Renewable Energy,15,25-09-2022 04:00:02
1912,2021,Odisha,Retail,10,25-09-2022 04:00:02
1913,2021,Odisha,Robotics,1,25-09-2022 04:00:02
1914,2021,Odisha,Safety,4,25-09-2022 04:00:02
1915,2021,Odisha,Security Solutions,3,25-09-2022 04:00:02
1916,2021,Odisha,Social Impact,2,25-09-2022 04:00:02
1917,2021,Odisha,Social Network,1,25-09-2022 04:00:02
1918,2021,Odisha,Technology Hardware,12,25-09-2022 04:00:02
1919,2021,Odisha,Telecommunication & Networking,2,25-09-2022 04:00:02
1920,2021,Odisha,Textiles & Apparel,7,25-09-2022 04:00:02
1921,2021,Odisha,Transportation & Storage,5,25-09-2022 04:00:02
1922,2021,Odisha,Travel & Tourism,4,25-09-2022 04:00:02
1923,2021,Odisha,Waste Management,4,25-09-2022 04:00:02
1924,2021,Puducherry,Agriculture,2,25-09-2022 04:00:02
1925,2021,Puducherry,Automotive,1,25-09-2022 04:00:02
1926,2021,Puducherry,Construction,1,25-09-2022 04:00:02
1927,2021,Puducherry,Education,1,25-09-2022 04:00:02
1928,2021,Puducherry,Food & Beverages,2,25-09-2022 04:00:02
1929,2021,Puducherry,Human Resources,1,25-09-2022 04:00:02
1930,2021,Puducherry,IT Services,3,25-09-2022 04:00:02
1931,2021,Puducherry,Non- Renewable Energy,1,25-09-2022 04:00:02
1932,2021,Puducherry,Others,1,25-09-2022 04:00:02
1933,2021,Puducherry,Professional & Commercial Services,1,25-09-2022 04:00:02
1934,2021,Puducherry,Retail,1,25-09-2022 04:00:02
1935,2021,Puducherry,Social Network,1,25-09-2022 04:00:02
1936,2021,Puducherry,Technology Hardware,1,25-09-2022 04:00:02
1937,2021,Punjab,Advertising,1,25-09-2022 04:00:02
1938,2021,Punjab,Aeronautics Aerospace & Defence,3,25-09-2022 04:00:02
1939,2021,Punjab,Agriculture,18,25-09-2022 04:00:02
1940,2021,Punjab,AI,5,25-09-2022 04:00:02
1941,2021,Punjab,AR VR (Augmented + Virtual Reality),5,25-09-2022 04:00:02
1942,2021,Punjab,Automotive,3,25-09-2022 04:00:02
1943,2021,Punjab,Biotechnology,1,25-09-2022 04:00:02
1944,2021,Punjab,Chemicals,3,25-09-2022 04:00:02
1945,2021,Punjab,Computer Vision,1,25-09-2022 04:00:02
1946,2021,Punjab,Construction,7,25-09-2022 04:00:02
1947,2021,Punjab,Education,16,25-09-2022 04:00:02
1948,2021,Punjab,Enterprise Software,1,25-09-2022 04:00:02
1949,2021,Punjab,Fashion,3,25-09-2022 04:00:02
1950,2021,Punjab,Finance Technology,8,25-09-2022 04:00:02
1951,2021,Punjab,Food & Beverages,18,25-09-2022 04:00:02
1952,2021,Punjab,Green Technology,2,25-09-2022 04:00:02
1953,2021,Punjab,Healthcare & Lifesciences,19,25-09-2022 04:00:02
1954,2021,Punjab,House-Hold Services,1,25-09-2022 04:00:02
1955,2021,Punjab,Human Resources,3,25-09-2022 04:00:02
1956,2021,Punjab,Indic Language Startups,1,25-09-2022 04:00:02
1957,2021,Punjab,Internet of Things,1,25-09-2022 04:00:02
1958,2021,Punjab,IT Services,30,25-09-2022 04:00:02
1959,2021,Punjab,Logistics,1,25-09-2022 04:00:02
1960,2021,Punjab,Marketing,9,25-09-2022 04:00:02
1961,2021,Punjab,Media & Entertainment,7,25-09-2022 04:00:02
1962,2021,Punjab,Non- Renewable Energy,16,25-09-2022 04:00:02
1963,2021,Punjab,Other Specialty Retailers,1,25-09-2022 04:00:02
1964,2021,Punjab,Others,8,25-09-2022 04:00:02
1965,2021,Punjab,Professional & Commercial Services,11,25-09-2022 04:00:02
1966,2021,Punjab,Real Estate,2,25-09-2022 04:00:02
1967,2021,Punjab,Renewable Energy,6,25-09-2022 04:00:02
1968,2021,Punjab,Retail,10,25-09-2022 04:00:02
1969,2021,Punjab,Robotics,1,25-09-2022 04:00:02
1970,2021,Punjab,Security Solutions,4,25-09-2022 04:00:02
1971,2021,Punjab,Social Impact,1,25-09-2022 04:00:02
1972,2021,Punjab,Social Network,2,25-09-2022 04:00:02
1973,2021,Punjab,Sports,2,25-09-2022 04:00:02
1974,2021,Punjab,Technology Hardware,5,25-09-2022 04:00:02
1975,2021,Punjab,Textiles & Apparel,4,25-09-2022 04:00:02
1976,2021,Punjab,Transportation & Storage,1,25-09-2022 04:00:02
1977,2021,Punjab,Travel & Tourism,2,25-09-2022 04:00:02
1978,2021,Punjab,Waste Management,1,25-09-2022 04:00:02
1979,2021,Rajasthan,Advertising,3,25-09-2022 04:00:02
1980,2021,Rajasthan,Aeronautics Aerospace & Defence,3,25-09-2022 04:00:02
1981,2021,Rajasthan,Agriculture,40,25-09-2022 04:00:02
1982,2021,Rajasthan,AI,5,25-09-2022 04:00:02
1983,2021,Rajasthan,Analytics,2,25-09-2022 04:00:02
1984,2021,Rajasthan,AR VR (Augmented + Virtual Reality),6,25-09-2022 04:00:02
1985,2021,Rajasthan,Architecture Interior Design,1,25-09-2022 04:00:02
1986,2021,Rajasthan,Art & Photography,1,25-09-2022 04:00:02
1987,2021,Rajasthan,Automotive,7,25-09-2022 04:00:02
1988,2021,Rajasthan,Chemicals,5,25-09-2022 04:00:02
1989,2021,Rajasthan,Computer Vision,4,25-09-2022 04:00:02
1990,2021,Rajasthan,Construction,31,25-09-2022 04:00:02
1991,2021,Rajasthan,Dating Matrimonial,1,25-09-2022 04:00:02
1992,2021,Rajasthan,Education,38,25-09-2022 04:00:02
1993,2021,Rajasthan,Enterprise Software,9,25-09-2022 04:00:02
1994,2021,Rajasthan,Events,3,25-09-2022 04:00:02
1995,2021,Rajasthan,Fashion,6,25-09-2022 04:00:02
1996,2021,Rajasthan,Finance Technology,26,25-09-2022 04:00:02
1997,2021,Rajasthan,Food & Beverages,30,25-09-2022 04:00:02
1998,2021,Rajasthan,Green Technology,7,25-09-2022 04:00:02
1999,2021,Rajasthan,Healthcare & Lifesciences,46,25-09-2022 04:00:02
2000,2021,Rajasthan,House-Hold Services,2,25-09-2022 04:00:02
2001,2021,Rajasthan,Human Resources,11,25-09-2022 04:00:02
2002,2021,Rajasthan,Indic Language Startups,4,25-09-2022 04:00:02
2003,2021,Rajasthan,Internet of Things,4,25-09-2022 04:00:02
2004,2021,Rajasthan,IT Services,60,25-09-2022 04:00:02
2005,2021,Rajasthan,Logistics,5,25-09-2022 04:00:02
2006,2021,Rajasthan,Marketing,7,25-09-2022 04:00:02
2007,2021,Rajasthan,Media & Entertainment,8,25-09-2022 04:00:02
2008,2021,Rajasthan,Nanotechnology,2,25-09-2022 04:00:02
2009,2021,Rajasthan,Non- Renewable Energy,31,25-09-2022 04:00:02
2010,2021,Rajasthan,Other Specialty Retailers,8,25-09-2022 04:00:02
2011,2021,Rajasthan,Others,35,25-09-2022 04:00:02
2012,2021,Rajasthan,Pets & Animals,3,25-09-2022 04:00:02
2013,2021,Rajasthan,Professional & Commercial Services,44,25-09-2022 04:00:02
2014,2021,Rajasthan,Real Estate,7,25-09-2022 04:00:02
2015,2021,Rajasthan,Renewable Energy,25,25-09-2022 04:00:02
2016,2021,Rajasthan,Retail,14,25-09-2022 04:00:02
2017,2021,Rajasthan,Robotics,3,25-09-2022 04:00:02
2018,2021,Rajasthan,Security Solutions,6,25-09-2022 04:00:02
2019,2021,Rajasthan,Social Impact,4,25-09-2022 04:00:02
2020,2021,Rajasthan,Social Network,2,25-09-2022 04:00:02
